messages;labels
Иногда Арестович говорит искренне. Жаль, что нечасто. Но зато каждый раз, когда он это делает, ЭТО ХИТ!!!;0
"Война на Украине (19.04.22 на 20:00): Сводки с фронтов

Итоговая сводка с украинских фронтов на конец дня 19 апреля 2022 года.";0
"Война на Украине (19.04.22 на 20:00): Сводки с фронтов

(ОБЛЕГЧЕННАЯ ВРЕСИЯ)

Итоговая сводка с украинских фронтов на конец дня 19 апреля 2022 года.";0
"18+. 
В порту Мариуполя обнаружено тело старшего матроса морской пехоты украинского флота Крапового Ивана Анатольевича, который был убит выстрелом сзади, своими. 

На нём не было снаряжения, но под телом была листовка - условия сдачи в плен. Очевидно, что в момент убийства ""своими"", он собирался выйти к войскам ДНР и сохранить себе жизнь.

 Очередное преступление украинских нацистов в видео нашего корра @astrahandm";0
"#Инсайд 
На Западной Украине пройдет специальная операция по разоружению территориальной обороны. Планируется изъять у личного состава батальонов теробороны ракетные комплексы Javelin, NLAW, Stinger и другую военную помощь, которая осела на блок-постах и складах теробороновцев. Как рассказал наш источник в СБУ, операция будет проводиться по требованию Генштаба и командования ВСУ. Проведенный анализ показал, что различные формирования теробороны на Западной Украине заимели целый арсенал современных ракетных комплексов, которые поставляются Украине. Так, по предварительным оценкам, в их руках находятся 10-15% комплексов JAvelin, не менее 25% комплексов NLAW и около 10% ПЗРК Stinger. Ранее Генштаб потребовал от местной администрации изъят эти средства. Но в ответ поступили отписки, что такого имущества в наличии у западноукраинских теробороны нет.";0
Аж интересно чем это все окончится:;0
"В пгт. Новоайдар ЛНР был вновь зажжён Вечный огонь у памятника Воинам-освободителям, который был потушен украинской властью с момента оккупации

@yug_plazdarm";0
"Расскажу вам сейчас невероятную историю, от которой хочется толи плакать, толи смеяться.

Общественник из Подмосковья выложил на своей странице текст уважаемого Евгения Поддубного, в котором он призывает заставлять до тошноты смотреть видео с преступлениями палачей из ВСУ всех наших чиновников, военных и гражданских, продолжающих своими действиями саботировать СВО. 

А вот замглавы администрации городского округа Щелково В.С. Семин толи из-за большого количества свободного времени толи из-за тайных симпатий ВСУ и запрещённому «Азову» увидел в этой публикации признаки экстремизма и написал соотвествующий донос в МВД.

Это вам иллюстрация к тому, что за контингент у нас в исполнительной власти на местах.";0
"🇺🇦🤮В Запорожье СБУ окончательно превратилась в службу бандитов и убийц

Не имея собственных сил для того, чтоб закошмарить в Запорожье всех, кто не согласен умереть за режим Зеленского и передать своё имущество в надёжные руки сотрудников СБУ, Служба Бандитов и Убийц стала привлекать для грабежей и убийств местный криминал. 

Запорожские СБУшники в целях террора населения задействовали банду Луки - Лукашенко Руслана Васильевича.

Бандиты занимаются любимым делом - грабят, отжимают имущество и убивают людей, но уже под крышей СБУ. Теперь они, совершая преступления, якобы ""служат родине"", а на самом деле, набивают карманы себе и своим СБУшным покровителям, чтобы потом жить-не тужить в заграничной ""хатынке"" .

Исполнять долг перед родиной убивать и грабить банда Луки ездит на автомобилях Рено Кенго жёлтого и серого цвета, а также на белом Форде Транзит - в зависимости от того, сколько рыл может понадобиться для убийства или грабежа. Всего банда может выставить до полутора десятков боевиков, вооружённых автоматами и пистолетами.

Лукашенко Р.В. пользуется таким большим доверием СБУшников, что специально для него решаются вопросы проезда в комендантский час.

Чтобы стать ""клиентом"" ОПГ Луки, надо либо симпатизировать России, либо просто иметь недоброжелателей, которые захотят свести с вами счёты. Также можно удостоиться внимания бандитов в случае, если ваша машина, дом или бизнес покажутся им или их СБУшным покровителям излишне ""непатриотичными"". Поэтому, если ваш бизнес, квартиру или машину отжимают бандиты Луки, а вас самих убивают, утешьтесь - они делают это во славу Украины!

Кстати, аналогичным ""бизнесом"" попытались заниматься представители банды ""Гробики"", чей член - Жмурик (в миру - Анатолий Куртев) является и.о. мэра Запорожья. Но не выдержали конкуренции с СБУшной братвой.

У всех членов секты политического украинства  уверенность в том, что ""Украина - от слова ""украсть"""". 

Ради этого можно не только воровать, но и убивать.

Кража, по их мнению, - это не преступление, а смысл существования всего нынешнего украинского государства шайки наркоманов и нацистов.

Губернатор гауляйтер Одесской области от Зеленского Максим Марченко – идейный нацист и экс-командир нацбата «Айдар» крадёт гуманитарную помощь в таких количествах, что из-за этого даже румынский филиал Красного креста прекращает поставки туда продовольствия и медикаментов.

Аналогичная история случилась в Энергодаре, где вице-мэр Иван Самойдюк аналогичным образом пытался нажиться на гумпомощи, которую мирным жителям прислал Красный Крест.

Ранее на границе Украины при попытке вывезти из страны 140 тысяч долларов, 68 тысяч евро, 12 килограммов золотых слитков и 13,8 килограммов ювелирных изделий из золота был задержан один из украинских дипломатов. Общая стоимость золота и ювелирных изделий около $1,5млн.(полутора миллионов долларов США). 

#Демилитаризация и #Денацификация должны быть проведены до конца на всём постукраинском пространстве!

Владимир Рогов, член Главного совета Военно-гражданской администрации Запорожской области";0
"Юрий Подоляка: Почему русские патриоты любят Рамзана Кадырова (интервью студентам: Часть 5)


На самом деле очень хороший вопрос. И он не столько к Кадырову, сколько к другим...";0
"Юрий Подоляка: Почему русские патриоты любят Рамзана Кадырова (интервью студентам: Часть 5)

(ОБЛЕГЧЕННАЯ ВЕРСИЯ)

На самом деле очень хороший вопрос. И он не столько к Кадырову, сколько к другим...";0
"Удивительный город МАРИУПОЛЬ. На Азовстали идут бои. Стреляют танки, артиллерия, а в разрушенном городе, открывается первая школа...

https://t.me/brd_nash/67";0
Интересный поворот событий. Интересно, что будет дальше:;0
"ПЛАТИТЬ или НЕ ПЛАТИТЬ по счетам Киева?

Один из часто задаваемых вопросов, который мне задают жители освобожденных территорий - платить или нет по ""старым"" счетам ЖКХ. Мой совет НЕТ. Это деньги на ветер. Никто у Вас уже из Киева ничего делать не будет. Деньги пойдут на то, чтобы ВСУ Вас же далее и обстреливало, а качество поставок услуг при этом никак не изменится.";0
"Война на Украине (19.04.22 на 11:00): Ситуация на фронтах

Итак, Киев переступил «красную черту» в вопросе обстрела российских территорий и теперь нам остается ожидать реакции Москвы. А еще началась зачистка «Азовстали», которая сразу вылилась в отчаянную попытку Киева спасти боевиков «Азова» от законного возмездия.";0
"Война на Украине (19.04.22 на 11:00): Ситуация на фронтах

(ОБЛЕГЧЕННАЯ ВЕРСИЯ)

Итак, Киев переступил «красную черту» в вопросе обстрела российских территорий и теперь нам остается ожидать реакции Москвы. А еще началась зачистка «Азовстали», которая сразу вылилась в отчаянную попытку Киева спасти боевиков «Азова» от законного возмездия.";0
"❗️ «Учитывая катастрофическое положение на ""Азовстали"", Россия предлагают боевикам и наемникам сегодня с полудня сложить оружие, будет открыт коридор для выхода с завода без оружия и боеприпасов» - Минобороны РФ

Ну так хрен же они кого отпустят из детей и женщин. Живой щит не отпускают, им прикрываются. Ну а на весь ""цЫвЫлЫзованный мир"" будет объявлено, что русские не дали коридор и не позволили никому выйти. Ведь в понимании террористов из ""Азова"" женщины и дети, это они";0
"🇷🇺👍В Энергодаре начата подготовка к осуществлению соцвыплат

С 19 апреля 2022 г. с 9.00 до 17.00 в администрации города начинается регистрация жителей Энергодара для формирования ведомостей на осуществление социальных выплат:

📌пенсионеров;
📌инвалидов;
📌одиноких матерей;
📌женщин в декрете;
📌многодетных семей.

С собой иметь: паспорт, пенсионное удостоверение; свидетельство о рождении; справка об инвалидности.

Владимир Рогов, член Главного совета Военно-гражданской администрации Запорожской области";0
"ЮРИЙ ПОДОЛЯКА, КТО Я ТАКОЙ И ОТКУДА ВЗЯЛСЯ НА ВАШИ ГОЛОВЫ. 

В виду того, что некоторые псевдопатриотические «мартышки» в России, вместо того, чтобы реально помогать своей стране в трудную для нее минуту, массово распространяют обо мне всякую чушь, вырывая из контекста куски моих старых видео (пользуясь тем, что Youtube удалил мой блог) и додумывая за меня меня всякий бред (якобы я в 2014 году организовывал в Сумах майдан), я привожу ссылку на полное видео, которое я записал еще летом 2020 года, отвечая на вопросы своих зрителей. Как всегда делал это честно и с открытым забралом (в отличи от этих самых «мартышек»).

Чтобы его найти в любом поисковике наберите такую фразу: «Юрий Подоляка кто я такой и откуда взялся». И Вам поисковик выдаст массу видео:

Например это: https://www.youtube.com/watch?v=U__KwpC6Kdg

Чем я занимался в 2014 году, любой желающий может посмотреть в моем текстовом блоге, который я начал вести 31 марта 2014 года: https://yurasumy.livejournal.com/

Причем впервые информацию о себе я рассказал еще весной 2014 года (там же, как и положено честному человеку, которому нечего скрывать). Потому, что я всегда выступал за ЧЕСТНОСТЬ. 

https://yurasumy.livejournal.com/33230.html

И в конце скажу пару слов этим самым «мартышкам» от души. Мне скрывать нечего и я это не раз доказал. А вам есть, что скрывать. Некоторым из вас в личку я уже (на Ваши просьбы) отвечал, что трогать Вас до конца войны не буду, чтобы не помогать врагам России, сея в ней смуту (чем вы сейчас усиленно и занимаетесь, выдавая это за патриотизм). 

Всю весну и лето 2014 года (до конца сентября) я работал в тылу киевского режима, рискуя быть в любой момент схваченным и брошенным в СИЗО. Так, что на месте тыловых «мартышек», я бы заткнулся. 

П.С. Но раз Вы такие упорные и настойчивые, когда она кончится, страна узнает о своих «героях» много интересного. Потому, что Вам ЕСТЬ ЧТО СКРЫВАТЬ. Потому, мой Вам совет, сделайте так, чтобы я о вас до конца войны … просто забыл. 

Все, больше на этих «мартышек» я не отвлекаюсь, потому, что реальной и важной работы очень много и тратить на них сейчас много времени просто глупо.";0
"В телеграм-канале ФТС России создан канал обратной связи @Customsrf_bot. Он предназначен для обращений физических лиц по проблемным вопросам перемещения гуманитарной помощи и других товаров в ЛНР и ДНР. Просим вас направлять подробные сообщения с описанием ситуации (время и место; таможенный пост и т.д.). Модераторы канала оперативно дадут обратную связь (с 9.00 до 00.00). 

Также в таможенных органах круглосуточно работают «горячие линии»: 

- Южное таможенное управление (Ростовская, Крымская таможня и др.): 8(863)250-93-15  

- Центральное таможенное управление: 8(499)975-16-03  

Правила перемещения гумпомощи: https://t.me/customs_rf/150 

Правила перемещения товаров двойного назначения: https://t.me/customs_rf/234 

С уважением. 
Управление по связям с общественностью ФТС России";0
"У меня нет слов, кроме одного ТВАРИ, Это я про ""захисникив"", из подразделения ""Азов"".

""Азов"" САМОЕ ПОДЛОЕ И ТРУСЛИВОЕ из всех известных подразделений ВСУ и НГУ. 

Выложив сейчас это видео они только подтвердили, что для них дети только живой щит. Плевать им на них, для них это всего лишь заложники, прикрываясь которыми они собираются спасти свои подлые жизни. 

Ведь они же их не выпустят просто так, а только вместе с собой. Сколько у них было возможностей это сделать? Вагон. Но как же воевать не прикрываясь детьми? Они так ""воевать"" не умеют.

А отсюда, если эти упыри сдадутся, их ни в коем случае нельзя менять как пленных. Они не военные, они террористы. И их надо судить, как террористов.";0
"НОВЫЕ КОРИДОРЫ ДЛЯ УКРАИНСКИХ БЕЖЕНЦЕВ на белорусско-российской границе:

⚡️По информации ПС ФСБ России на сегодняшней день для пересечения белорусско-российской границы для граждан Украины действуют следующие пункты пограничного контроля:

1. Псковская область: «Черная грязь», «Долосцы», «Лобок».
2. Смоленская область: «Кругловка», «Красная горка», «Октябрьское», «Добовичка», «Верховая».
3. Брянская область: «Беляны», «Красный камень».

https://vk.com/wall54619837_1638

Думаю, на этом проблему можно считать полностью закрытой!!! Хочу еще раз за это сказать СПАСИБО Аппарату Уполномоченного по правам человека в РФ, которые оперативно приняли тему в работу и решили ее на самом высшем уровне";0
"🇷🇺✌🏻Сводка хороших новостей

Теперь об обещанных хороших новостях с Гуляйпольщины.

Здесь резко сократилось количество боевиков Зеленского с большими погонами. Они массово отправились на встречу с Бандерой и Шухевичем.

Сделали они это не выходя из командных пунктов. 

Также произошли самообстрелы и самовозгорание хранилищ с топливом для военной техники ВСУ.

Да и само количество этой техники резко сократилось. Точное количество демилитаризированной техники режима Зеленского сообщу чуть позже.

И самое главное - Малиновка снова наша! Теперь окончательно! Как и сто лет назад, она уже несколько раз переходила из рук в руки.

Фильм ""Свадьба в Малиновке"" стоит смотреть не как художественную, а как документальную киноленту.

#Демилитаризация и #Денацификация должны быть проведены до конца на всём постукраинском пространстве!

Владимир Рогов, член Главного совета Военно-гражданской администрации Запорожской области";0
"Война на Украине (18.04.22 на 20:00): Наступление ВС РФ на Донбассе успешно продолжается

Утренние удары по штабам и местам скоплений ВСУ в районе Барвенково и Гуляйполя сильно дезорганизовали украинскую оборону, что предопределило успешность наступления ВС РФ на этих направлениях.

ВНИМАНИЕ!!! Официальные каналы автора: 
Телеграмм: https://t.me/yurasumy 
ВК: https://vk.com/id291496944 
Яндекс-Дзен: https://zen.yandex.ru/id/593c6b678e557d896dc5cde1 
Рутуб: https://rutube.ru/channel/23502473 
МОЙ Живой Журнал (где искать архив): https://yurasumy.livejournal.com/ 
Сайт: https://naspravdi.info 
Телеграмм-канал сайта Насправди: https://t.me/naspravdiinfo";0
"Война на Украине (18.04.22 на 20:00): Наступление ВС РФ на Донбассе успешно продолжается

(ОБЛЕГЧЕННАЯ ВЕРСИЯ)

Утренние удары по штабам и местам скоплений ВСУ в районе Барвенково и Гуляйполя сильно дезорганизовали украинскую оборону, что предопределило успешность наступления ВС РФ на этих направлениях.

ВНИМАНИЕ!!! Официальные каналы автора: 
Телеграмм: https://t.me/yurasumy 
ВК: https://vk.com/id291496944 
Яндекс-Дзен: https://zen.yandex.ru/id/593c6b678e557d896dc5cde1 
Рутуб: https://rutube.ru/channel/23502473 
МОЙ Живой Журнал (где искать архив): https://yurasumy.livejournal.com/ 
Сайт: https://naspravdi.info 
Телеграмм-канал сайта Насправди: https://t.me/naspravdiinfo";0
"Продолжаем открывать каналы правдивых новостей для освобождаемой Украины и не только. 
Каналы ""На самом деле в Херсоне"" и ""На самом деле в Харькове"" - два новых канала, моего пула каналов. Их ведут члены моей команды, а потому также прошу любить и жаловать.

https://t.me/NSDVCH

https://t.me/NSDVKH";0
"Новостийный канал Новых властей Бердянска. Прошу любить и жаловать:

https://t.me/brd_nash";0
"Всем, кто будет сегодня впрягаться за обмен Медведчука, задавайте один и тот же вопрос: а как насчёт сотен и тысяч политзаключённых, которые сидят в украинских тюрьмах, причём многие - с 2014 года? Их не нужно обменивать? И почему первым нужно менять именно Медведчука, а не их? А, забыл. Они же простые смертные, а Медведчук - голубая кровь, белая кость, новое украинское дворянство. Ворон ворону глаз не выклюет?

Ох намучаетесь вы ещё с этим обменом, если он всё же произойдёт. Такие имиджевые и репутационные потери будут, что мама не горюй. И это ещё мягко говоря. Ну просчитайте хотя бы на два хода вперёд, к чему такой обмен может привести. Очевидные же вещи!!";0
"Юрий Подоляка: Главные ошибки информационной политики (интервью студентам-журфака: Часть 3)


Сегодняшние войны имеют массу направлений и борьба за умы в информационном пространстве не менее важна, чем борьба на фронте. 

И эту составляющую нельзя недооценивать...


ВНИМАНИЕ!!! Официальные каналы автора: 
Телеграмм: https://t.me/yurasumy 
ВК: https://vk.com/id291496944 
Яндекс-Дзен: https://zen.yandex.ru/id/593c6b678e557d896dc5cde1 
Рутуб: https://rutube.ru/channel/23502473 
МОЙ Живой Журнал (где искать архив): https://yurasumy.livejournal.com/ 
Сайт: https://naspravdi.info 
Телеграмм-канал сайта Насправди: https://t.me/naspravdiinfo";0
"Юрий Подоляка: Главные ошибки информационной политики (интервью студентам-журфака: Часть 3)

(ОБЛЕГЧЕННАЯ ВЕРСИЯ)

Сегодняшние войны имеют массу направлений и борьба за умы в информационном пространстве не менее важна, чем борьба на фронте. 

И эту составляющую нельзя недооценивать...


ВНИМАНИЕ!!! Официальные каналы автора: 
Телеграмм: https://t.me/yurasumy 
ВК: https://vk.com/id291496944 
Яндекс-Дзен: https://zen.yandex.ru/id/593c6b678e557d896dc5cde1 
Рутуб: https://rutube.ru/channel/23502473 
МОЙ Живой Журнал (где искать архив): https://yurasumy.livejournal.com/ 
Сайт: https://naspravdi.info 
Телеграмм-канал сайта Насправди: https://t.me/naspravdiinfo";0
Совсем заработался. Пропустил третью часть интервью со студентами. Исправляюсь;0
"КАК ЗАПАД И КИЕВ ХОТЯТ ОБМАНУТЬ РОССИЮ

Мнение ""с той стороны"". И если Вы где-то услышите в России подобные мысли, Вы должны понимать почему и кто это делает!!!

https://t.me/legitimniy/11752";0
"‼️🇷🇺Глава госсовета Крыма заявил, что учителя с полуострова поедут на освобождённые территории Украины выстраивать образование

После завершения спецоперации в первую очередь нужно выстраивать новую систему образования. 

Прошлая система, в рамках которой школьников пичкали бандеровской пропагандой, коверкали историю, привела к разрушению украинской государственности. Но главное — существенно нарушено морально-психологическое здоровье общества. 

На Украине сформировано поколение, не имеющее корней, не знающее своей истории. На этом фоне хунта, захватившая власть в Киеве в результате государственного переворота, попыталась слепить новую национальную ментальность, основанную на отвратительной для человечества идеологии — нацизме. Этот ужасный эксперимент породил солдат-зомби, готовых безжалостно убивать своих сограждан и умирать во имя каких-то лживых идолов, сотворённых из палачей и вурдалаков. 

Без кардинальной зачистки этой растленной образовательной системы никакая денацификация территории бывшей Украины просто невозможна. 

Но одними учебниками тут не обойдёшься. Нужны честные, идейно позитивные преподаватели. Сейчас многие из тех, на кого мы могли бы опереться, были вынуждены эвакуироваться подальше от войны. Но убежден: после очищения Украины от нацистских захватчиков образовательная работа будет выстроена именно их усилиями. 

Крым готов помочь. В Государственном Совете уже идёт сбор литературы для учеников школ освобождённых территорий. Кроме того, мы готовы провести переподготовку учителей, а если будет нужно — сформировать наш десант педагогов-добровольцев. Эти люди будут нашими сподвижниками, будут восстанавливать то, что было разрушено не в домах и на улицах, а в душах людей.

Владимир Константинов

t.me/rusvesnasu";0
"Юрий Подоляка: Почему я не хочу быть политиком (интервью студентам-журфака: Часть 4)

Предпоследняя часть моего интервью питерским студентам, будущим журналистам, в которой я ответил на вопрос, чего я в конечном итоге хочу добиться своей работой.

ВНИМАНИЕ!!! Официальные каналы автора: 
Телеграмм: https://t.me/yurasumy 
ВК: https://vk.com/id291496944 
Яндекс-Дзен: https://zen.yandex.ru/id/593c6b678e557d896dc5cde1 
Рутуб: https://rutube.ru/channel/23502473 
МОЙ Живой Журнал (где искать архив): https://yurasumy.livejournal.com/ 
Сайт: https://naspravdi.info 
Телеграмм-канал сайта Насправди: https://t.me/naspravdiinfo";0
"Юрий Подоляка: Почему я не хочу быть политиком (интервью студентам-журфака: Часть 4)

(ОБЛЕГЧЕННАЯ ВЕРСИЯ ДЛЯ СМАРТФОНОВ)

Предпоследняя часть моего интервью питерским студентам, будущим журналистам, в которой я ответил на вопрос, чего я в конечном итоге хочу добиться своей работой.

ВНИМАНИЕ!!! Официальные каналы автора: 
Телеграмм: https://t.me/yurasumy 
ВК: https://vk.com/id291496944 
Яндекс-Дзен: https://zen.yandex.ru/id/593c6b678e557d896dc5cde1 
Рутуб: https://rutube.ru/channel/23502473 
МОЙ Живой Журнал (где искать архив): https://yurasumy.livejournal.com/ 
Сайт: https://naspravdi.info 
Телеграмм-канал сайта Насправди: https://t.me/naspravdiinfo";0
"Почему мы не умеем выбирать?⠀

Одна из причин – страх перед ошибкой и осуждением.⠀
В психологии есть такое понятие, как нормализация – это когда клиент(ка) приходит и говорит: «Мне 39 лет и я не хочу замуж. Это нормально?» А психолог отвечает: «Да, это нормально».⠀
Некоторые ещё и справку с печатью выдают, что вы совершенно психологически здоровы.⠀

Так вот, друзья, этот страх перед виной и стыдом, некой ошибкой, которую вы ТОЧНО совершите, если будете жить так, как хотите именно вы, – именно он никак и не даёт вам освободиться.⠀

Нормальным же при этом может быть всё, что угодно, пока это не вредит вам и окружающим.⠀

Друзья, буду ждать вас сегодня вечером в 19:30 по Москве на своей публичной онлайн-консультации «Вина, стыд, отчаяние: как не дать им взять над вами власть».⠀

Билеты вы найдёте здесь http://amp.gs/jlmZm

До встречи!⠀

#6правил #хочуибуду #лабковский";0
"Почему я так подробно останавливаюсь на теме смысла жизни? Потому что часто слышу от вас – и на публичных консультациях, и в формате приходящих в директ сообщений – о том, что «жизнь внезапно потеряла всякий смысл», что «ничего больше не радует».

Друзья, если ничего не радует уже давно, это повод обратиться к специалисту – неврологу или психиатру. Причиной может быть апатия, а то и депрессия, и это проблема, требующая врачебного вмешательства.

А вот если вы потеряли этот самый пресловутый «смысл», давайте искать его вместе. Ближайшая возможность это сделать представится 25 апреля – в этот день в Москве пройдёт первая за долгое время очная публичная консультация «“А потом всё изменилось”: как научиться жить заново».

Купить на неё билет можно здесь: http://amp.gs/jlthK

До скорого! 

#методлабковского #6правил #хочуибуду";0
"Людям вообще свойственно «сверять часы» с окружающими. И это совершенно нормально – иногда задумываться о том, что о вас скажут другие.⠀

Но поверьте – когда у вас проблемы с виной и стыдом, это становится для вас целой историей. «На меня не так посмотрят, я не в то одет, не так выгляжу, пахнет от меня неприятно...» Так можно довести себя до ручки, особенно если учитывать, что окружающие далеко не всегда вам скажут действительно то, что думают (и тем более, если скажут).⠀

Друзья мои, это лечится и лечится успешно – но нужна ваша сила воли. Если вы хотите начать жить совершенно по-другому, принимая и понимая себя, жду вас 20 апреля в 19:30 по Москве на своей публичной онлайн-консультации «Вина, стыд, отчаяние: как не дать им взять над вами власть».⠀

Билеты вы найдёте здесь http://amp.gs/jltlS

До встречи!⠀

#6правил #хочуибуду #лабковский";0
"Как «обезвредить» стыд?⠀

Стыд называют дискретной эмоцией, то есть такой эмоцией, которую человек старается скрыть. Или же он пытается скрыть поступок, вызвавший стыд, или свою особенность, или какое-либо действие, и так далее.⠀

Одна из причин, почему стыд такой токсичный и вредоносный – в самой этой дискретности. Чем больше мы пытаемся завуалировать или само чувство, или то, что его вызвало, тем больше энергии мы на него тратим.⠀

Представьте, что ваш стыд – это цветок в горшке. И вы постоянно его подкармливаете, удобряете, подстригаете, поливаете...  В итоге это маленькое растение разрастается в огромный баобаб, ведь вы потратили на него такое количество ресурсов.⠀

Я вам больше того скажу – из-за самого стыда люди ломают много дров. Отцы, ушедшие из семьи, прекращают общаться со своими детьми, перед которыми им так стыдно. Люди, которые как-то не так повели себя пьяными на корпоративе (хотя об этом, возможно, все уже сто раз забыли), бегут писать заявление «по собственному желанию».⠀

Мы избегаем людей, которые знают «страшную тайну» нашего стыда, хотя, если бы их можно было об этом спросить, они бы, скорее всего, даже не поняли, о чём речь.⠀

Поэтому со стыдом НАДО работать – иначе он поглотит всю вашу личность.⠀

Друзья, 20 апреля в 19^30 по Москве жду вас на своей публичной онлайн-консультации «Вина, стыд, отчаяние: как не дать им взять над вами власть». Билеты вы найдёте здесь: http://amp.gs/jlYGG

До скорого!⠀

#6правил #хочуибуду #лабковский";0
"Знаете, Ницше – которого, конечно, сложно назвать образчиком психического здоровья, но сейчас не об этом – говорит, что, если у человека есть «зачем» жить, он может выдержать любое «как». Мне кажется, об этой фразе стоит почаще вспоминать в сложные времена.

Под «зачем» лично я при этом не стал бы понимать какой-то высший смысл, «предназначение». Нет, я о простых вещах – об удовольствии от жизни, о маленьких радостях, которых вы, возможно, прямо сейчас лишились, потому что с вами стряслось то, что выбило почву у вас из-под ног – развод, потеря работы, расставание с важными для вас людьми, и так далее, и тому подобное. Обо всём том, из чего и состоит жизнь. Может, настала пора всё это вернуть?

О том, как это сделать, мы с вами поговорим 25 апреля в Москве на ОЧНОЙ публичной консультации «“А потом всё изменилось”: как научиться жить заново».

Купить на неё билет можно здесь: http://amp.gs/jl19L

Жду вас! 

#методлабковского #6правил #хочуибуду";0
"Друзья,

Поскольку мы с вами давно не виделись – так, чтобы не через экран компьютера, а вживую – напомню, как проходят наши с вами очные встречи. 

Начинаются они с того, что я минут 10–15 говорю на заданную тему. Почему так мало? Давайте начистоту: много вы обычно выносите с лекций, даже если предмет интересный, спикер – харизматичный, вам всё понятно, интересно и нравится? Едва ли. Обычно в одно ухо влетает, из другого вылетает. 

И это неудивительно: мы лучше всего запоминаем то, что относится к нам самим, к нашей жизни, а отражение своей жизни часто видим в историях и ситуациях других. Поэтому основная часть лекции и состоит из ответов на ваши вопросы – задать их можно, написав записку или заняв очередь к микрофону. 

И кстати, многие участники моих публичных консультаций мне потом пишут, что, хотя свой вопрос они задать не решились или постеснялись, всё равно услышали что-то очень для себя важное в моём ответе другим. Что-то, что позволило им иначе взглянуть на свою ситуацию и даже сделать первые шаги к тому, чтобы её изменить.

Так что жду вас 25 апреля в Москве на публичной консультации «“А потом всё изменилось”: как научиться жить заново», будем практиковаться. 

Билеты на встречу пока ещё доступны здесь:  http://amp.gs/jlT2E 

До скорого! 

#методлабковского #6правил #хочуибуду";0
